STATE,ST_CASE,VEH_NO,MDRMANAV
12,121782,1,0
12,121782,2,0
12,121783,1,0
12,121784,1,0
12,121786,1,0
12,121786,2,0
12,121787,1,0
12,121788,1,0
12,121789,1,0
12,121789,2,0
12,121790,1,0
12,121790,2,0
12,121791,1,0
12,121791,2,0
12,121791,3,0
12,121791,4,0
12,121792,1,0
12,121793,1,4
12,121793,2,0
12,121794,1,0
12,121796,1,92
12,121797,1,0
12,121798,1,4
12,121800,1,0
12,121801,1,5
12,121802,1,0
12,121803,1,0
12,121803,2,0
12,121804,1,0
12,121805,1,0
12,121806,1,0
12,121807,1,4
12,121807,2,0
12,121808,1,0
12,121809,1,0
12,121810,1,0
12,121810,2,0
12,121811,1,0
12,121811,2,0
12,121812,1,0
12,121812,2,0
12,121813,1,0
12,121813,2,0
12,121814,1,5
12,121815,1,0
12,121816,1,99
12,121816,2,0
12,121816,3,0
12,121817,1,0
12,121817,2,0
12,121818,1,0
12,121819,1,0
12,121820,1,0
12,121821,1,0
12,121823,1,0
12,121824,1,0
12,121824,2,0
12,121825,1,0
12,121827,1,0
12,121827,2,0
12,121828,1,0
12,121829,1,0
12,121830,1,0
12,121831,1,0
12,121832,1,0
12,121833,1,0
12,121833,2,0
12,121834,1,0
12,121835,1,0
12,121835,2,0
12,121836,1,0
12,121837,1,4
12,121837,2,0
12,121837,3,0
12,121838,1,0
12,121838,2,0
12,121839,1,0
12,121839,2,4
12,121839,3,0
12,121839,4,0
12,121840,1,0
12,121841,1,0
12,121842,1,0
12,121843,1,0
12,121843,2,0
12,121844,1,0
12,121845,1,95
12,121845,2,0
12,121845,3,95
12,121846,1,0
12,121847,1,0
12,121847,2,0
12,121848,1,0
12,121849,1,0
12,121849,2,0
12,121850,1,0
12,121850,2,0
12,121851,1,0
12,121851,2,0
12,121852,1,0
12,121853,1,0
12,121853,2,0
12,121854,1,0
12,121855,1,0
12,121856,1,0
12,121857,1,4
12,121857,2,0
12,121857,3,0
12,121858,1,0
12,121859,1,0
12,121859,2,0
12,121859,3,0
12,121860,1,0
12,121860,2,0
12,121860,3,0
12,121860,4,0
12,121860,5,0
12,121861,1,0
12,121861,2,0
12,121861,3,0
12,121861,4,0
12,121862,1,0
12,121863,1,0
12,121863,2,4
12,121864,1,0
12,121865,1,0
12,121865,2,0
12,121866,1,0
12,121867,1,0
12,121867,2,0
12,121868,1,0
12,121868,2,0
12,121869,1,0
12,121869,2,4
12,121870,1,0
12,121871,1,0
12,121871,2,92
12,121871,3,0
12,121872,1,99
12,121872,2,0
12,121873,1,0
12,121874,1,0
12,121874,2,0
12,121875,1,0
12,121875,2,0
12,121876,1,0
12,121877,1,0
12,121877,2,0
12,121878,1,0
12,121878,2,0
12,121879,1,0
12,121880,1,99
12,121880,2,0
12,121881,1,0
12,121882,1,0
12,121884,1,95
12,121884,2,0
12,121885,1,0
12,121885,2,0
12,121886,1,0
12,121887,1,0
12,121887,2,0
12,121888,1,5
12,121889,1,0
12,121891,1,0
12,121892,1,0
12,121892,2,0
12,121893,1,0
12,121895,1,0
12,121895,2,0
12,121896,1,0
12,121896,2,0
12,121897,1,0
12,121898,1,0
12,121899,1,0
12,121899,2,0
12,121900,1,0
12,121900,2,0
12,121900,3,4
12,121901,1,5
12,121902,1,0
12,121903,1,0
12,121904,1,0
12,121905,1,0
12,121905,2,0
12,121906,1,0
12,121907,1,0
12,121907,2,0
12,121908,1,0
12,121909,1,0
12,121910,1,0
12,121911,1,99
12,121912,1,0
12,121913,1,0
12,121913,2,0
12,121914,1,0
12,121915,1,0
12,121915,2,0
12,121916,1,0
12,121916,2,0
12,121917,1,0
12,121918,1,0
12,121919,1,0
12,121919,2,0
12,121920,1,0
12,121922,1,0
12,121922,2,0
12,121923,1,0
12,121924,1,0
12,121924,2,0
12,121925,1,99
12,121926,1,0
12,121929,1,0
12,121930,1,0
12,121930,2,0
12,121931,1,0
12,121932,1,0
12,121933,1,0
12,121933,2,0
12,121934,1,0
12,121935,1,5
12,121936,1,0
12,121936,2,0
12,121939,1,0
12,121940,1,0
12,121940,2,4
12,121941,1,0
12,121941,2,0
12,121942,1,0
12,121943,1,0
12,121944,1,0
12,121945,1,0
12,121945,2,0
12,121946,1,0
12,121947,1,0
12,121947,2,0
12,121948,1,0
12,121949,1,0
12,121949,2,0
12,121949,3,0
12,121949,4,0
12,121950,1,0
12,121951,1,0
12,121951,2,0
12,121952,1,0
12,121953,1,0
12,121954,1,0
12,121955,1,0
12,121956,1,0
12,121957,1,0
12,121957,2,0
12,121958,1,0
12,121959,1,0
12,121960,1,0
12,121960,2,0
12,121960,3,0
12,121961,1,0
12,121962,1,0
12,121964,1,0
12,121965,1,0
12,121965,2,0
12,121966,1,0
12,121967,1,0
12,121968,1,0
12,121969,1,0
12,121970,1,0
12,121971,1,0
12,121972,1,0
12,121973,1,0
12,121974,1,0
12,121975,1,0
12,121975,2,0
12,121976,1,0
12,121976,2,4
12,121976,3,0
12,121977,1,0
12,121977,2,0
12,121977,3,4
12,121978,1,0
12,121979,1,5
12,121980,1,0
12,121980,2,0
12,121981,1,0
12,121981,2,0
12,121982,1,0
12,121983,1,0
12,121984,1,0
12,121984,2,0
12,121984,3,0
12,121984,4,0
12,121984,5,0
12,121984,6,0
12,121984,7,0
12,121984,8,0
12,121984,9,0
12,121984,10,0
12,121984,11,0
12,121985,1,0
12,121986,1,0
12,121986,2,0
12,121987,1,99
12,121988,1,0
12,121989,1,0
12,121990,1,0
12,121991,1,0
12,121992,1,0
12,121993,1,0
12,121994,1,0
12,121995,1,0
12,121995,2,0
12,121996,1,0
12,121997,1,0
12,121998,1,0
12,121998,2,92
12,121998,3,0
12,121998,4,92
12,121999,1,0
12,122000,1,0
12,122000,2,0
12,122001,1,0
12,122002,1,0
12,122004,1,0
12,122005,1,0
12,122006,1,0
12,122007,1,0
12,122007,2,0
12,122008,1,0
12,122008,2,0
12,122009,1,0
12,122010,1,0
12,122011,1,0
12,122012,1,0
12,122012,2,0
12,122013,1,0
12,122013,2,0
12,122013,3,0
12,122013,4,0
12,122013,5,0
12,122013,6,0
12,122014,1,0
12,122015,1,0
12,122015,2,0
12,122016,1,0
12,122017,1,0
12,122018,1,0
12,122018,2,0
12,122019,1,0
12,122019,2,0
12,122020,1,0
12,122020,2,0
12,122021,1,0
12,122022,1,0
12,122023,1,0
12,122023,2,0
12,122024,1,0
12,122025,1,0
12,122026,1,0
12,122027,1,0
12,122028,1,0
12,122029,1,0
12,122029,2,0
12,122030,1,0
12,122030,2,4
12,122031,1,0
12,122032,1,0
12,122032,2,5
12,122033,1,0
12,122033,2,0
12,122034,1,0
12,122034,2,0
12,122035,1,0
12,122035,2,0
12,122036,1,0
12,122037,1,95
12,122037,2,0
12,122038,1,0
12,122039,1,0
12,122040,1,99
12,122040,2,4
12,122041,1,5
12,122042,1,0
12,122043,1,0
12,122043,2,0
12,122044,1,0
12,122045,1,0
12,122045,2,0
12,122046,1,0
12,122046,2,0
12,122047,1,0
12,122047,2,0
12,122048,1,0
12,122049,1,0
12,122050,1,0
12,122051,1,0
12,122052,1,0
12,122053,1,0
12,122054,1,0
12,122055,1,0
12,122055,2,0
12,122056,1,0
12,122057,1,0
12,122059,1,0
12,122059,2,0
12,122060,1,0
12,122061,1,0
12,122062,1,0
12,122062,2,0
12,122062,3,0
12,122063,1,0
12,122063,2,0
12,122064,1,0
12,122064,2,0
12,122065,1,0
12,122065,2,0
12,122065,3,0
12,122066,1,0
12,122066,2,0
12,122066,3,0
12,122067,1,2
12,122069,1,0
12,122070,1,0
12,122070,2,0
12,122071,1,0
12,122071,2,0
12,122071,3,0
12,122072,1,4
12,122072,2,0
12,122072,3,0
12,122073,1,0
12,122074,1,0
12,122075,1,0
12,122076,1,0
12,122076,2,0
12,122077,1,0
12,122078,1,0
12,122078,2,0
12,122079,1,0
12,122080,1,0
12,122080,2,0
12,122080,3,0
12,122081,1,0
12,122082,1,0
12,122082,2,0
12,122082,3,0
12,122082,4,0
12,122083,1,0
12,122083,2,0
12,122084,1,0
12,122085,1,0
12,122085,2,0
12,122086,1,0
12,122087,1,0
12,122087,2,0
12,122087,3,0
12,122087,4,0
12,122089,1,0
12,122089,2,0
12,122090,1,0
12,122091,1,0
12,122091,2,0
12,122093,1,0
12,122094,1,0
12,122094,2,0
12,122095,1,0
12,122096,1,0
12,122096,2,0
12,122096,3,0
12,122096,4,0
12,122097,1,0
12,122098,1,0
12,122098,2,0
12,122099,1,0
12,122099,2,0
12,122100,1,0
12,122100,2,0
12,122101,1,0
12,122101,2,0
12,122101,3,0
12,122102,1,0
12,122103,1,98
12,122104,1,0
12,122104,2,0
12,122105,1,0
12,122106,1,0
12,122107,1,0
12,122107,2,0
12,122108,1,0
12,122109,1,0
12,122110,1,0
12,122110,2,0
12,122111,1,0
12,122112,1,0
12,122112,2,4
12,122114,1,0
12,122115,1,0
12,122115,2,4
12,122116,1,0
12,122117,1,0
12,122117,2,0
12,122118,1,0
12,122119,1,99
12,122119,2,0
12,122120,1,0
12,122121,1,0
12,122122,1,0
12,122123,1,0
12,122123,2,0
12,122124,1,0
12,122124,2,0
12,122125,1,98
12,122126,1,5
12,122127,1,0
12,122127,2,0
12,122128,1,0
12,122129,1,0
12,122130,1,0
12,122131,1,0
12,122132,1,0
12,122133,1,0
12,122134,1,99
12,122135,1,92
12,122135,2,4
12,122136,1,0
12,122136,2,0
12,122137,1,0
12,122137,2,0
12,122138,1,0
12,122138,2,0
12,122139,1,0
12,122139,2,0
12,122140,1,0
12,122141,1,0
12,122142,1,0
12,122143,1,0
12,122144,1,0
12,122145,1,0
12,122147,1,0
12,122148,1,0
12,122148,2,0
12,122149,1,0
12,122150,1,0
12,122151,1,0
12,122152,1,0
12,122153,1,5
12,122154,1,0
12,122155,1,0
12,122155,2,0
12,122155,3,0
12,122156,1,0
12,122156,2,4
12,122157,1,0
12,122158,1,0
12,122159,1,0
12,122159,2,0
12,122160,1,0
12,122160,2,0
12,122161,1,0
12,122161,2,0
12,122162,1,0
12,122162,2,0
12,122162,3,0
12,122163,1,0
12,122164,1,0
12,122165,1,0
12,122166,1,0
12,122167,1,0
12,122168,1,0
12,122169,1,0
12,122169,2,0
12,122170,1,0
12,122171,1,0
12,122171,2,0
12,122172,1,0
12,122173,1,0
12,122174,1,0
12,122175,1,0
12,122176,1,0
12,122176,2,0
12,122177,1,0
12,122177,2,0
12,122177,3,0
12,122177,4,0
12,122178,1,0
12,122178,2,0
12,122178,3,0
12,122179,1,0
12,122180,1,0
12,122181,1,0
12,122182,1,0
12,122183,1,0
12,122184,1,0
12,122185,1,0
12,122186,1,0
12,122187,1,99
12,122189,1,0
12,122190,1,0
12,122190,2,4
12,122191,1,99
12,122192,1,0
12,122192,2,0
12,122193,1,0
12,122194,1,0
12,122194,2,0
12,122195,1,0
12,122196,1,0
12,122197,1,0
12,122198,1,0
12,122199,1,0
12,122199,2,0
12,122200,1,0
12,122201,1,0
12,122202,1,0
12,122203,1,0
12,122204,1,0
12,122204,2,0
12,122205,1,0
12,122206,1,0
12,122207,1,0
12,122208,1,99
12,122209,1,0
12,122209,2,0
12,122210,1,0
12,122211,1,0
12,122212,1,92
12,122212,2,0
12,122213,1,0
12,122214,1,0
12,122214,2,0
12,122215,1,0
12,122216,1,0
12,122216,2,0
12,122217,1,0
12,122218,1,0
12,122219,1,95
12,122219,2,0
12,122220,1,0
12,122221,1,0
12,122222,1,4
12,122222,2,0
12,122222,3,0
12,122223,1,0
12,122224,1,0
12,122225,1,0
12,122226,1,0
12,122227,1,0
12,122227,2,0
12,122228,1,0
12,122228,2,4
12,122228,3,0
12,122229,1,5
12,122230,1,0
12,122230,2,0
12,122231,1,0
12,122231,2,0
12,122232,1,0
12,122232,2,0
12,122233,1,0
12,122233,2,0
12,122234,1,0
12,122234,2,0
12,122236,1,0
12,122237,1,0
12,122238,1,0
12,122239,1,0
12,122240,1,99
12,122241,1,0
12,122242,1,0
12,122244,1,0
12,122245,1,0
12,122245,2,0
12,122246,1,0
12,122246,2,0
12,122247,1,0
12,122248,1,0
12,122249,1,0
12,122250,1,0
12,122250,2,0
12,122251,1,0
12,122252,1,0
12,122252,2,0
12,122253,1,0
12,122254,1,0
12,122254,2,0
12,122255,1,0
12,122256,1,0
12,122257,1,0
12,122258,1,0
12,122259,1,0
12,122260,1,0
12,122260,2,0
12,122260,3,0
12,122261,1,0
12,122262,1,0
12,122263,1,0
12,122263,2,0
12,122264,1,0
12,122265,1,0
12,122266,1,0
12,122267,1,0
12,122267,2,0
12,122268,1,0
12,122268,2,0
12,122269,1,0
12,122270,1,0
12,122271,1,0
12,122272,1,0
12,122272,2,0
12,122273,1,4
12,122273,2,0
12,122273,3,0
12,122274,1,0
12,122274,2,0
12,122275,1,0
12,122275,2,0
12,122275,3,0
12,122275,4,0
12,122276,1,0
12,122277,1,0
12,122277,2,0
12,122278,1,0
12,122279,1,0
12,122280,1,0
12,122280,2,0
12,122281,1,0
12,122282,1,0
12,122282,2,0
12,122283,1,0
12,122284,1,98
12,122285,1,0
12,122286,1,0
12,122287,1,5
12,122288,1,0
12,122288,2,0
12,122289,1,0
12,122289,2,0
12,122290,1,0
12,122291,1,0
12,122292,1,0
12,122293,1,0
12,122294,1,5
12,122294,2,99
12,122295,1,0
12,122296,1,0
12,122297,1,92
12,122297,2,92
12,122298,1,0
12,122298,2,0
12,122300,1,0
12,122300,2,0
12,122301,1,5
12,122302,1,0
12,122302,2,0
12,122303,1,0
12,122303,2,0
12,122304,1,0
12,122305,1,0
12,122305,2,0
12,122306,1,0
12,122307,1,0
12,122308,1,0
12,122309,1,0
12,122310,1,0
12,122311,1,0
12,122311,2,0
12,122311,3,0
12,122312,1,0
12,122313,1,0
12,122314,1,0
12,122314,2,95
12,122316,1,0
12,122317,1,0
12,122317,2,0
12,122318,1,0
12,122318,2,0
12,122319,1,0
12,122320,1,0
12,122321,1,0
12,122322,1,0
12,122323,1,0
12,122324,1,0
12,122324,2,0
12,122324,3,0
12,122325,1,0
12,122325,2,0
12,122326,1,0
12,122326,2,0
12,122327,1,0
12,122328,1,0
12,122328,2,0
12,122329,1,0
12,122330,1,0
12,122330,2,0
12,122331,1,0
12,122331,2,0
12,122332,1,0
12,122333,1,0
12,122333,2,95
12,122334,1,0
12,122335,1,0
12,122336,1,4
12,122336,2,0
12,122337,1,0
12,122337,2,0
12,122338,1,0
12,122338,2,0
12,122339,1,0
12,122340,1,0
12,122341,1,0
12,122341,2,0
12,122342,1,0
12,122342,2,0
12,122343,1,99
12,122343,2,0
12,122344,1,0
12,122345,1,0
12,122345,2,4
12,122346,1,0
12,122347,1,0
12,122348,1,0
12,122349,1,0
12,122350,1,5
12,122351,1,0
12,122352,1,0
12,122353,1,5
12,122354,1,0
12,122354,2,0
12,122355,1,0
12,122355,2,0
12,122356,1,0
12,122357,1,0
12,122358,1,0
12,122359,1,0
12,122359,2,0
12,122360,1,0
12,122361,1,0
12,122361,2,0
12,122362,1,0
12,122362,2,0
12,122363,1,0
12,122364,1,0
12,122365,1,0
12,122366,1,0
12,122366,2,0
12,122367,1,0
12,122367,2,0
12,122367,3,0
12,122367,4,0
12,122367,5,0
12,122367,6,0
12,122368,1,0
12,122369,1,99
13,130001,1,98
13,130002,1,98
13,130003,1,98
13,130004,1,0
13,130004,2,0
13,130005,1,98
13,130005,2,0
13,130006,1,98
13,130007,1,98
13,130008,1,98
13,130009,1,0
13,130010,1,98
13,130011,1,4
13,130011,2,0
13,130011,3,0
13,130012,1,98
13,130013,1,98
13,130013,2,98
13,130014,1,0
13,130015,1,0
13,130015,2,0
13,130015,3,0
13,130016,1,0
13,130016,2,98
13,130016,3,0
13,130017,1,0
13,130017,2,98
13,130018,1,98
13,130019,1,0
13,130020,1,0
13,130020,2,0
13,130021,1,0
13,130022,1,98
13,130023,1,0
13,130024,1,98
13,130025,1,0
13,130025,2,0
13,130026,1,0
13,130026,2,0
13,130027,1,98
13,130028,1,95
13,130029,1,98
13,130030,1,98
13,130031,1,98
13,130032,1,0
13,130033,1,98
13,130034,1,98
13,130035,1,98
13,130035,2,98
13,130035,3,0
13,130036,1,4
13,130036,2,0
13,130037,1,0
13,130038,1,0
13,130039,1,0
13,130040,1,98
13,130041,1,98
13,130042,1,0
13,130043,1,0
13,130044,1,98
13,130045,1,98
13,130046,1,98
13,130047,1,0
13,130047,2,0
13,130048,1,0
13,130048,2,0
13,130049,1,0
13,130050,1,0
13,130050,2,0
13,130051,1,0
13,130051,2,0
13,130052,1,0
13,130052,2,0
13,130053,1,0
13,130053,2,0
13,130054,1,0
13,130054,2,0
13,130055,1,0
13,130056,1,99
13,130057,1,0
13,130057,2,0
13,130058,1,0
13,130058,2,0
13,130059,1,0
13,130060,1,0
13,130061,1,0
13,130062,1,0
13,130063,1,0
13,130064,1,0
13,130065,1,99
13,130065,2,0
13,130066,1,0
13,130067,1,0
13,130068,1,0
13,130068,2,0
13,130069,1,0
13,130069,2,0
13,130070,1,0
13,130071,1,95
13,130071,2,0
13,130072,1,0
13,130072,2,0
13,130072,3,0
13,130073,1,0
13,130074,1,0
13,130075,1,0
13,130076,1,0
13,130077,1,0
13,130078,1,0
13,130078,2,0
13,130079,1,0
13,130080,1,92
13,130081,1,0
13,130082,1,0
13,130083,1,0
13,130083,2,0
13,130084,1,0
13,130085,1,0
13,130086,1,0
13,130087,1,0
13,130087,2,98
13,130088,1,0
13,130089,1,0
13,130089,2,0
13,130090,1,98
13,130090,2,98
13,130092,1,98
13,130093,1,0
13,130093,2,98
13,130094,1,98
13,130095,1,98
13,130096,1,98
13,130096,2,0
13,130096,3,98
13,130096,4,98
13,130096,5,98
13,130096,6,99
13,130097,1,0
13,130097,2,98
13,130098,1,98
13,130099,1,0
13,130099,2,98
13,130100,1,0
13,130100,2,98
13,130101,1,0
13,130101,2,4
13,130102,1,98
13,130103,1,98
13,130104,1,0
13,130104,2,0
13,130105,1,0
13,130106,1,0
13,130107,1,0
13,130107,2,98
13,130108,1,98
13,130108,2,98
13,130109,1,98
13,130110,1,0
13,130111,1,98
13,130112,1,0
13,130112,2,4
13,130113,1,98
13,130114,1,98
13,130115,1,98
13,130115,2,0
13,130115,3,0
13,130115,4,0
13,130115,5,0
13,130116,1,0
13,130117,1,98
13,130118,1,0
13,130118,2,98
13,130119,1,0
13,130120,1,98
13,130121,1,98
13,130122,1,98
13,130122,2,98
13,130123,1,0
13,130123,2,98
13,130124,1,0
13,130124,2,0
13,130125,1,0
13,130126,1,0
13,130127,1,0
13,130128,1,0
13,130129,1,0
13,130129,2,0
13,130130,1,0
13,130131,1,0
13,130132,1,0
13,130133,1,0
13,130134,1,99
13,130134,2,0
13,130134,3,0
13,130135,1,0
13,130135,2,0
13,130136,1,0
13,130136,2,0
13,130137,1,0
13,130137,2,0
13,130138,1,0
13,130139,1,0
13,130139,2,0
13,130140,1,0
13,130140,2,0
13,130141,1,0
13,130142,1,0
13,130143,1,0
13,130144,1,0
13,130145,1,0
13,130145,2,0
13,130146,1,0
13,130146,2,0
13,130147,1,0
13,130148,1,0
13,130149,1,0
13,130150,1,0
13,130151,1,0
13,130152,1,92
13,130153,1,0
13,130154,1,0
13,130155,1,0
13,130156,1,0
13,130156,2,0
13,130156,3,0
13,130157,1,0
13,130158,1,92
13,130158,2,0
13,130159,1,0
13,130160,1,0
13,130160,2,0
13,130161,1,0
13,130161,2,0
13,130161,3,0
13,130162,1,0
13,130163,1,0
13,130164,1,98
13,130164,2,0
13,130164,3,0
13,130165,1,98
13,130165,2,0
13,130166,1,0
13,130166,2,98
13,130167,1,99
13,130168,1,0
13,130168,2,4
13,130169,1,0
13,130170,1,98
13,130171,1,98
13,130172,1,0
13,130172,2,4
13,130173,1,98
13,130173,2,98
13,130174,1,98
13,130174,2,98
13,130175,1,98
13,130176,1,98
13,130177,1,0
13,130178,1,0
13,130179,1,0
13,130180,1,0
13,130181,1,0
13,130181,2,98
13,130182,1,0
13,130183,1,5
13,130184,1,98
13,130185,1,0
13,130186,1,0
13,130186,2,98
13,130187,1,98
13,130188,1,0
13,130189,1,4
13,130189,2,98
13,130190,1,0
13,130190,2,0
13,130191,1,4
13,130191,2,0
13,130192,1,4
13,130193,1,0
13,130194,1,0
13,130194,2,98
13,130195,1,4
13,130195,2,0
13,130196,1,0
13,130197,1,0
13,130198,1,0
13,130199,1,98
13,130199,2,4
13,130200,1,99
13,130201,1,99
13,130202,1,0
13,130203,1,0
13,130204,1,98
13,130204,2,0
13,130204,3,0
13,130205,1,0
13,130205,2,4
13,130206,1,4
13,130206,2,0
13,130206,3,0
13,130207,1,98
13,130207,2,0
13,130207,3,0
13,130208,1,98
13,130209,1,98
13,130210,1,0
13,130211,1,0
13,130211,2,4
13,130212,1,0
13,130212,2,0
13,130212,3,0
13,130213,1,98
13,130214,1,0
13,130214,2,0
13,130215,1,0
13,130216,1,0
13,130217,1,0
13,130218,1,0
13,130218,2,0
13,130218,3,0
13,130218,4,0
13,130218,5,0
13,130219,1,0
13,130219,2,0
13,130220,1,0
13,130221,1,0
13,130222,1,0
13,130222,2,0
13,130223,1,0
13,130223,2,0
13,130224,1,0
13,130224,2,0
13,130225,1,0
13,130226,1,0
13,130226,2,0
13,130226,3,0
13,130227,1,0
13,130228,1,0
13,130228,2,0
13,130229,1,0
13,130229,2,0
13,130230,1,0
13,130230,2,0
13,130231,1,0
13,130232,1,0
13,130233,1,0
13,130234,1,0
13,130234,2,0
13,130235,1,0
13,130236,1,0
13,130237,1,0
13,130238,1,0
13,130239,1,0
13,130240,1,4
13,130240,2,0
13,130241,1,0
13,130242,1,0
13,130243,1,0
13,130244,1,0
13,130244,2,0
13,130244,3,0
13,130245,1,0
13,130245,2,0
13,130246,1,0
13,130246,2,4
13,130247,1,0
13,130247,2,0
13,130248,1,0
13,130248,2,0
13,130249,1,0
13,130249,2,0
13,130250,1,0
13,130251,1,0
13,130252,1,0
13,130252,2,0
13,130253,1,0
13,130254,1,0
13,130254,2,0
13,130255,1,0
13,130256,1,0
13,130257,1,0
13,130257,2,0
13,130258,1,98
13,130259,1,0
13,130259,2,0
13,130260,1,0
13,130261,1,0
13,130261,2,0
13,130262,1,0
13,130263,1,0
13,130264,1,0
13,130264,2,0
13,130265,1,0
13,130266,1,0
13,130267,1,0
13,130268,1,0
13,130268,2,0
13,130269,1,0
13,130270,1,0
13,130271,1,0
13,130272,1,0
13,130273,1,0
13,130273,2,0
13,130274,1,98
13,130275,1,0
13,130276,1,98
13,130276,2,98
13,130277,1,98
13,130278,1,0
13,130279,1,5
13,130279,2,95
13,130280,1,0
13,130280,2,4
13,130280,3,0
13,130281,1,0
13,130281,2,4
13,130282,1,0
13,130282,2,4
13,130283,1,0
13,130284,1,0
13,130284,2,0
13,130285,1,0
13,130285,2,4
13,130286,1,0
13,130287,1,0
13,130287,2,4
13,130288,1,0
13,130288,2,0
13,130289,1,0
13,130289,2,0
13,130289,3,0
13,130289,4,0
13,130290,1,0
13,130291,1,0
13,130291,2,0
13,130292,1,98
13,130293,1,0
13,130294,1,0
13,130294,2,98
13,130295,1,0
13,130296,1,98
13,130297,1,0
13,130297,2,0
13,130298,1,0
13,130298,2,0
13,130299,1,0
13,130299,2,0
13,130300,1,0
13,130301,1,0
13,130302,1,0
13,130302,2,0
13,130303,1,98
13,130304,1,0
13,130304,2,0
13,130304,3,0
13,130305,1,98
13,130306,1,0
13,130306,2,0
13,130307,1,0
13,130308,1,0
13,130309,1,0
13,130309,2,0
13,130310,1,0
13,130311,1,98
13,130312,1,0
13,130313,1,0
13,130313,2,0
13,130314,1,98
13,130315,1,98
13,130315,2,4
13,130316,1,0
13,130317,1,0
13,130318,1,0
13,130319,1,0
13,130319,2,0
13,130320,1,0
13,130320,2,98
13,130321,1,0
13,130321,2,0
13,130322,1,0
13,130322,2,0
13,130323,1,0
13,130323,2,4
13,130324,1,0
13,130325,1,0
13,130325,2,0
13,130326,1,0
13,130326,2,0
13,130327,1,0
13,130328,1,0
13,130328,2,0
13,130329,1,0
13,130329,2,0
13,130329,3,0
13,130330,1,0
13,130330,2,0
13,130331,1,0
13,130331,2,0
13,130332,1,0
13,130333,1,0
13,130333,2,0
13,130334,1,0
13,130335,1,99
13,130336,1,0
13,130336,2,0
13,130337,1,0
13,130337,2,0
13,130338,1,0
13,130339,1,0
13,130340,1,0
13,130341,1,0
13,130341,2,0
13,130342,1,0
13,130342,2,4
13,130342,3,4
13,130343,1,0
13,130343,2,0
13,130344,1,0
13,130344,2,0
13,130345,1,0
13,130346,1,0
13,130347,1,0
13,130347,2,0
13,130348,1,0
13,130348,2,4
13,130348,3,0
13,130348,4,0
13,130349,1,95
13,130350,1,0
13,130351,1,0
13,130352,1,0
13,130353,1,0
13,130353,2,0
13,130354,1,0
13,130355,1,99
13,130356,1,0
13,130356,2,0
13,130357,1,0
13,130358,1,0
13,130359,1,0
13,130360,1,0
13,130361,1,4
13,130361,2,0
13,130362,1,0
13,130363,1,0
13,130363,2,0
13,130364,1,0
13,130365,1,0
13,130366,1,0
13,130367,1,0
13,130367,2,0
13,130368,1,0
13,130369,1,0
13,130369,2,0
13,130370,1,0
13,130370,2,0
13,130371,1,0
13,130371,2,0
13,130371,3,0
13,130372,1,0
13,130372,2,4
13,130373,1,0
13,130373,2,98
13,130374,1,0
13,130374,2,0
13,130375,1,0
13,130376,1,0
13,130377,1,0
13,130378,1,0
13,130379,1,0
13,130380,1,0
13,130380,2,0
13,130381,1,0
13,130381,2,0
13,130382,1,99
13,130383,1,0
13,130383,2,4
13,130383,3,4
13,130384,1,0
13,130385,1,0
13,130386,1,0
13,130386,2,4
13,130387,1,0
13,130387,2,0
13,130388,1,0
13,130388,2,0
13,130388,3,0
13,130389,1,98
13,130390,1,0
13,130391,1,0
13,130392,1,0
13,130392,2,98
13,130393,1,4
13,130393,2,0
13,130395,1,0
13,130395,2,0
13,130396,1,0
13,130397,1,4
13,130397,2,0
13,130398,1,0
13,130398,2,0
13,130398,3,0
13,130399,1,0
13,130399,2,0
13,130400,1,5
13,130401,1,0
13,130402,1,0
13,130403,1,0
13,130404,1,0
13,130405,1,0
13,130406,1,0
13,130407,1,0
13,130408,1,0
13,130409,1,99
13,130410,1,0
13,130410,2,4
13,130410,3,99
13,130411,1,0
13,130412,1,0
13,130413,1,0
13,130414,1,0
13,130415,1,0
13,130415,2,0
13,130416,1,0
13,130417,1,0
13,130418,1,0
13,130419,1,0
13,130420,1,0
13,130420,2,0
13,130422,1,0
13,130422,2,0
13,130423,1,0
13,130423,2,95
13,130424,1,0
13,130424,2,0
13,130424,3,0
13,130425,1,0
13,130426,1,0
13,130427,1,0
13,130428,1,0
13,130428,2,0
13,130429,1,0
13,130430,1,0
13,130431,1,0
13,130431,2,0
13,130432,1,92
13,130432,2,0
13,130433,1,0
13,130434,1,0
13,130434,2,0
13,130435,1,0
13,130436,1,0
13,130437,1,0
13,130437,2,0
13,130438,1,0
13,130439,1,0
13,130440,1,0
13,130441,1,0
13,130442,1,0
13,130442,2,0
13,130443,1,0
13,130444,1,5
13,130445,1,0
13,130445,2,0
13,130446,1,98
13,130447,1,98
13,130447,2,0
13,130448,1,0
13,130448,2,0
13,130449,1,0
13,130450,1,0
13,130451,1,0
13,130452,1,0
13,130453,1,92
13,130454,1,0
13,130455,1,0
13,130455,2,0
13,130456,1,0
13,130456,2,0
13,130457,1,0
13,130458,1,0
13,130460,1,0
13,130460,2,0
13,130461,1,4
13,130461,2,0
13,130461,3,0
13,130462,1,0
13,130462,2,0
13,130463,1,0
13,130463,2,0
13,130464,1,0
13,130465,1,0
13,130466,1,0
13,130467,1,98
13,130468,1,0
13,130469,1,0
13,130470,1,0
13,130470,2,0
13,130471,1,0
13,130472,1,0
13,130473,1,0
